requested_amount,term_months,annual_revenue,existing_debt,defaulted
716818.37,48,1278901.44,245943.42,0
925412.02,24,3453739.3,2104131.05,1
521960.57,12,1654495.01,2102486.89,1
125893.77,24,600636.6,207017.52,1
532895.94,6,1338935.75,612650.38,0
135604.1,24,548055.15,426111.8,0
596568.54,6,2420882.82,1639866.59,0
487668.13,36,1109568.25,1061500.39,1
626349.64,12,2919592.73,1552228.01,0
19946.51,60,64210.63,40284.8,0
202892.09,6,786428.36,15306.3,1
496417.13,24,998043.89,976081.96,1
950998.53,24,2284596.81,1799400.74,1
389772.95,36,1384229.88,1048892.61,0
430128.31,48,1125471.77,749510.53,0
717549.13,60,71803.92,6101.27,1
607754.83,48,1707194.38,1357617.58,0
305936.89,24,1144796.96,558237.94,0
416708.23,48,85408.14,15230.54,1
225522.8,60,341922.96,184438.36,0
966361.24,60,3646934.19,2498948.05,0
139328.04,12,414838.85,37278.34,0
378118.42,48,1019386.16,1156853.56,0
35580.58,12,65095.16,47920.68,0
229561.7,24,521402.09,5616.3,1
782666.43,24,1786986.36,1287086.39,1
209163.48,24,998503.21,1097231.64,1
89262.77,36,269019.73,8111.87,0
479708.65,48,790190.7,185957.99,0
19869.54,6,39458.09,48774.85,1
93918.49,60,54218.65,15133.1,1
809549.61,6,2882840.86,1750468.44,0
773758.61,24,1666037.87,477292.47,1
915987.43,48,2972335.01,2274618.15,1
855970.28,12,2392622.87,1904513.69,0
686343.81,6,2960590.23,750376.68,1
61809.53,24,162046.89,65959.66,0
785020.13,6,2436646.89,1087145.76,1
847055.7,6,3408975.17,1580135.89,0
801091.32,60,2416675.6,723473.4,0
513394.24,6,2195404.37,291538.29,0
240572.82,24,918000.68,40069.29,0
846876.68,60,2487151.39,211604.19,0
729891.18,24,2382318.64,1717730.33,1
980953.56,36,4792166.2,1074882.9,0
164135.67,36,626282.67,38490.32,0
233407.94,36,1089427.66,1365106.84,1
219680.17,6,466964.2,28132.59,0
794614.37,48,2535873.93,142116.34,0
195038.22,24,912840.47,1145637.24,1
75993.23,36,199797.01,94527.2,0
998575.2,48,4879861.95,161922.75,0
34569.04,36,63599.12,23428.79,0
836891.62,36,3899370.21,1359377.57,0
371713.17,48,1136788.99,497176.15,1
843199.31,36,1482432.57,875044.02,1
559074.29,6,2559624.12,579089.46,0
902614.92,6,2149839.86,744326.64,0
926931.06,60,513309.19,325537.68,0
19007.2,6,37545.39,27710.19,1
84658.05,12,322284.87,294282.25,1
257855.14,60,1269250.72,484986.74,0
672622.26,36,1271335.1,529755.98,0
889389.47,12,2772065.26,1173371.85,1
465342.53,24,992216.34,689563.03,1
610903.39,48,2509363.79,1686171.03,0
196614.85,24,376164.74,93750.04,1
806917.17,12,1887739.24,245934.2,1
967654.83,6,2116668.39,641730.78,0
275912.94,36,947435.16,218597.08,0
499877.69,60,2277514.9,1732333.81,0
95254.95,36,313275.98,66644.0,0
563545.29,6,960197.82,139195.41,0
507755.61,36,1762857.03,1268522.39,0
152992.12,48,656538.68,45421.24,0
447645.55,48,878525.29,182920.25,0
340763.61,48,597866.09,210023.75,0
526612.57,24,1136075.63,540869.59,0
589797.79,6,2424836.91,635642.67,1
18410.62,48,65742.14,26098.79,0
763395.92,12,2589501.02,411898.85,0
715884.15,48,1698921.68,780517.4,0
372623.52,60,992232.37,323719.23,0
62406.58,24,304581.4,414223.02,1
757383.21,12,1773934.09,589987.96,0
955623.41,6,4449152.27,1579681.9,1
247750.08,6,875018.66,414531.33,0
330289.37,60,637966.35,62862.65,0
191974.76,48,601954.78,75506.88,0
581166.76,12,2801177.59,1770877.01,1
163292.98,60,484160.35,105902.83,0
362632.0,12,1639768.59,1766030.15,1
700042.88,48,1678353.11,130813.49,0
564514.82,48,1974801.29,2833913.04,1
392597.94,36,1748427.94,1382276.51,0
426047.11,36,2011968.94,601483.66,0
566489.77,48,1812983.54,733214.2,0
15806.08,24,59097.48,20930.53,0
87724.77,60,132502.16,94785.45,1
882445.49,36,2105763.41,16734.99,0
87100.2,48,215615.88,112716.97,1
709735.56,12,1296846.94,676817.44,0
920837.78,60,2282694.74,698294.6,0
277976.77,36,729390.78,127983.95,0
376786.52,24,1842742.73,353338.81,0
573232.19,60,2201273.71,1409632.5,0
882891.88,60,608743.69,32191.87,0
942486.53,6,4673027.87,2107812.76,0
742167.62,12,1511285.66,370979.04,0
95753.56,24,303172.93,64332.77,0
672462.61,24,2531631.91,1024273.29,1
416200.68,24,705265.46,506584.57,0
475993.99,12,1908496.0,1673574.93,1
58656.91,24,108488.05,68443.86,1
199151.52,6,396508.3,190540.88,1
792608.47,36,1631912.12,910888.67,1
459419.24,12,2182753.36,755071.4,1
308645.62,24,1201040.23,1109509.37,1
390178.88,48,1480337.21,1228397.12,1
855855.52,36,2947760.89,2662067.05,0
751509.03,60,1897425.78,796866.46,1
279592.24,12,1026974.16,259774.36,0
126326.82,48,370835.41,68601.12,0
259478.24,60,521280.5,30790.98,0
921548.89,48,3606565.0,2072115.8,0
585772.95,24,1144329.48,1586489.73,1
538145.41,12,1166344.09,363151.0,0
600429.66,24,2619042.71,1927464.92,0
372367.98,60,1418874.61,642974.21,0
809035.95,6,3000284.77,233009.47,0
528053.39,48,1564996.98,1001112.18,0
125580.42,6,362548.39,74287.79,0
137774.47,60,539513.68,238553.89,0
541490.56,24,2214706.89,903567.59,0
937204.52,36,3079416.2,586515.08,0
315268.6,48,1542433.45,142855.29,0
870845.76,36,4219202.82,713084.45,0
766454.63,12,2256061.67,175680.06,1
255334.32,48,1116367.07,1592534.78,1
45977.34,6,156389.05,124773.13,1
110828.79,36,364753.69,427210.21,1
731208.99,60,1237479.24,855235.16,0
207673.04,12,728706.32,320151.4,1
377558.21,48,1756409.39,936634.22,0
506682.17,60,2143502.95,268105.87,0
728213.49,12,3096443.87,680736.75,0
122098.91,6,251493.43,102698.53,0
412302.74,60,1135718.02,1051377.55,1
490222.18,48,1135461.05,38958.16,0
545418.79,12,1421199.64,576347.57,0
820177.03,24,2893902.55,118099.5,0
179961.41,48,499706.65,182621.86,1
809753.14,48,2803723.57,1410537.98,0
695949.64,48,2112036.21,1258305.88,0
560312.11,48,1402547.75,155438.2,0
702532.59,24,1288382.96,171690.21,1
417897.56,60,1931286.24,726263.93,0
147013.61,60,226372.55,180742.45,1
669107.59,60,1007531.31,286982.67,0
529425.58,6,2326185.93,795606.63,1
642981.05,24,254088.88,87903.93,0
344618.79,24,1393934.72,89993.34,0
907797.91,12,1410226.32,873406.35,0
591496.17,36,1356546.66,274675.22,0
94548.46,60,463417.88,260873.52,1
455305.95,36,1971527.07,749322.05,0
758792.49,12,2643480.86,1293782.43,0
796193.22,24,1854343.95,80065.58,1
499651.08,12,774606.93,551498.87,1
895800.1,48,1409107.13,274896.25,0
274991.75,12,1001501.54,536881.25,1
416492.71,12,656563.93,419160.45,1
899610.94,48,4477998.32,1934633.97,0
897294.15,36,1921863.57,518647.97,0
688855.64,48,2746795.17,2148880.21,0
860390.74,6,1757527.93,1571913.43,0
97885.53,12,331863.95,251861.46,1
866345.03,12,1543947.71,1538801.65,1
327413.71,36,1369808.76,426527.91,0
186548.2,24,661728.22,73317.15,0
246976.14,48,444948.12,797.52,0
423788.82,24,1894357.92,394418.26,0
258680.08,6,883279.99,61624.96,0
327361.91,48,1546972.63,1220679.62,1
143628.7,6,676230.03,412042.28,0
303215.0,6,1431713.69,1517655.62,1
576560.98,6,375969.24,374392.63,1
447435.17,60,860575.4,461353.95,0
353251.57,48,1751057.55,558310.15,0
748987.61,48,2401705.82,1598272.9,0
894574.87,60,2087713.37,843203.68,0
759221.33,36,3184041.93,1665002.82,1
338680.7,60,821300.11,392277.5,0
746997.75,12,3021796.31,1542733.14,0
160460.38,24,710919.75,130865.46,0
139014.81,24,590107.0,176224.57,0
352170.77,6,866046.85,35077.84,0
809625.35,48,2352500.05,1105931.94,1
253884.76,48,748040.6,274835.18,0
72620.87,6,233799.64,142284.13,1
140392.44,12,292831.25,48348.19,1
860157.52,24,2652420.59,926887.56,0
637445.45,60,2095755.2,2594154.43,1
260669.15,36,876104.19,430327.82,0
559742.87,12,2445881.27,1659345.06,0
532303.83,48,1762282.72,1079141.93,0
658881.62,6,1520529.93,1148545.02,0
240855.68,24,920297.65,715421.56,1
865758.96,6,3714624.96,2294253.02,0
316274.88,48,827944.64,189967.65,0
697190.34,6,2620439.22,459648.89,0
25963.4,60,52297.63,18724.6,0
378930.56,24,1021877.98,812502.29,1
358192.72,6,1677159.95,2471832.56,1
548049.58,24,2570121.57,409304.01,0
82008.9,6,288149.43,217689.49,1
792230.06,6,3135828.88,968138.19,0
225602.99,24,1012743.99,559762.96,0
680267.44,60,3302654.99,2082397.89,0
805180.0,6,2588333.67,1745895.05,0
566258.19,60,1962376.3,1289328.93,0
743474.37,12,2196777.54,1469638.66,1
665241.71,36,1165461.42,622499.45,1
361974.5,12,1078616.01,348462.93,0
810769.95,36,3459714.03,1846897.35,0
301754.36,12,1302703.52,872013.41,1
575500.79,36,2660724.26,746370.33,0
747943.76,6,1256645.34,298084.31,0
385166.35,24,1288397.26,354265.15,1
309739.93,24,581067.68,256266.37,0
464752.55,48,1023662.87,42947.88,0
819783.86,36,3812616.15,4580041.55,1
930622.55,48,3014071.84,334807.82,0
549632.58,60,2283672.38,242687.98,0
664851.54,60,1147097.86,181387.5,0
904240.89,48,2675551.83,1234879.4,0
107561.38,36,415169.82,94847.5,0
239757.79,24,471585.04,483378.68,0
711811.01,36,1879439.15,1400782.25,0
825507.02,60,183679.55,263702.07,1
858458.74,6,3244707.74,4176381.35,1
420956.11,48,2061893.29,952828.66,0
98446.5,48,432638.82,520457.1,1
443403.66,60,2177635.59,1356346.12,0
238427.24,36,163958.5,125033.02,1
298284.49,48,1340247.49,69015.67,0
774544.88,24,2726491.07,62659.42,0
84771.82,48,280923.9,39336.07,0
829305.41,36,2423139.13,1801041.43,0
433392.39,60,1891034.94,2200919.98,1
600103.29,24,1282562.74,437212.83,0
98755.71,24,167567.43,68730.94,1
343985.49,48,1657194.26,1099852.77,0
98803.91,36,149512.41,111130.78,0
961928.29,48,4731631.59,2762132.84,0
809189.03,6,3278014.07,1992633.51,1
465036.43,60,1232228.52,315823.17,0
231366.52,6,912132.3,340798.31,0
934120.55,24,4075159.8,2885898.4,1
351150.63,48,828282.59,520780.43,0
169374.59,6,711057.38,389244.71,0
567532.74,12,2449070.45,127835.28,0
944336.38,6,2240665.84,70817.98,1
13791.99,48,22711.85,2369.5,0
245743.59,48,544181.49,253105.82,1
939063.16,60,2068063.52,887425.66,0
179375.11,6,310021.46,233803.51,0
122111.02,48,493453.79,274265.42,0
574485.34,48,175841.29,41354.02,1
863225.39,60,3966824.17,512501.92,0
482338.72,60,178356.07,121215.53,1
994618.61,60,3069703.93,1128727.93,0
682379.98,60,2549754.42,1332949.39,0
83334.16,12,380931.06,172224.6,0
992903.81,24,3312499.73,284759.29,0
413815.29,48,1161718.64,53028.63,0
294528.51,36,144735.24,43654.25,0
562300.39,60,1454031.48,420564.41,0
311264.52,24,553423.01,298316.3,1
95592.93,60,292289.47,147828.42,0
11414.06,24,48484.95,37583.24,0
455087.52,36,731659.18,502269.1,0
838494.79,6,2977149.42,1182720.3,0
576592.03,12,2064559.36,825865.62,0
999215.23,48,4746168.6,2559624.78,0
293978.18,6,735717.69,67150.77,0
287650.51,36,712201.99,569699.24,1
168151.97,12,511466.63,212282.42,0
172422.95,12,474025.55,345054.53,1
292334.73,12,122468.27,94776.37,1
794911.64,36,2977844.15,1385633.14,0
906699.22,60,3768444.73,311570.93,0
975336.3,60,4262362.29,1955046.04,0
239966.76,60,1135146.91,1498742.94,1
882484.57,6,2654759.41,3901033.02,1
334972.54,48,1656921.86,63929.7,0
121712.14,12,274438.1,102379.76,0
871324.68,12,3485541.01,2573082.86,0
639744.58,6,2155320.35,1709253.66,1
173083.59,60,754497.69,115518.23,0
435532.94,12,1380071.84,961191.32,1
294385.12,12,1249307.22,146169.51,0
739426.62,36,3516410.21,2366331.5,0
458882.07,24,1864451.59,413576.72,0
989387.15,6,4171582.72,3202524.94,0
64197.53,6,111390.03,61977.12,0
361465.11,60,801495.32,255908.22,0
487081.17,6,2391599.28,537580.49,0
508102.22,60,1994887.82,375417.98,0
322776.46,36,1118443.53,609142.22,1
731947.85,36,2038048.26,1460532.24,1
875999.6,48,1450096.02,875790.68,1
939332.11,60,2622592.4,1751454.35,1
807042.44,36,2619817.18,1637666.09,1
852074.4,60,495819.69,388384.55,0
555039.85,6,1168902.14,708639.84,0
827629.34,48,2714175.6,456477.69,0
310468.87,24,1102370.9,698108.09,1
404493.97,12,946399.69,243845.07,0
323743.88,12,1151188.94,917083.03,0
472713.46,48,2198680.06,662546.06,0
292723.82,60,923867.52,216402.11,0
961995.33,60,4329811.68,828608.13,0
319716.18,60,1517197.16,799277.25,0
107064.09,24,195218.42,17057.57,1
531548.99,12,975573.4,744214.12,0
66528.09,48,210638.22,49594.8,0
119437.73,60,425002.27,100436.74,0
227195.5,36,679449.07,25039.65,0
469706.75,6,350418.37,68967.25,1
438918.42,24,1643082.07,550733.97,0
801694.94,60,1208382.99,357300.86,0
742079.91,12,3627476.93,792298.77,0
432055.11,6,305254.07,9949.78,0
340367.17,48,1603076.85,385484.03,0
323304.1,60,608313.35,378775.28,0
776255.14,12,1811240.11,635806.55,1
61551.68,6,142926.57,33247.62,1
22693.43,36,7287.2,1776.86,1
797588.95,24,1209226.13,1175015.34,0
482374.91,48,1803471.35,436140.95,0
139572.33,12,634203.13,320042.91,1
243210.28,36,937078.94,741757.59,1
933178.91,24,2584502.79,85136.41,0
860907.95,24,4178918.45,564109.71,0
712687.2,36,3297833.62,472533.51,0
487402.98,12,1471392.69,526252.8,0
525120.39,24,1841413.27,61015.17,0
975492.09,48,4766563.74,1820909.63,0
966112.74,6,4771593.4,3545961.0,1
223116.36,48,685944.8,6345.86,0
812993.52,60,423131.12,123533.59,1
205270.24,24,524861.8,319491.26,1
221402.1,6,620223.68,76656.92,1
679332.1,36,1410888.94,87541.71,0
410951.09,6,917302.86,462891.97,0
932228.96,6,3541590.54,3655916.24,0
98119.64,6,322591.44,206915.44,0
516410.38,24,1192371.69,63770.66,0
919336.32,60,2675437.53,1122301.65,0
905072.52,60,2539762.11,1503798.65,0
164963.92,12,817521.71,158279.39,1
372971.32,60,1673701.5,138636.26,0
622930.19,24,1780261.08,250123.5,0
167800.94,12,788447.62,539098.58,1
968341.95,36,2613771.71,1475798.85,1
915601.84,36,3513764.25,556855.87,0
175280.68,36,855943.76,490367.3,0
129943.91,36,372416.13,211120.67,0
94554.4,36,366833.0,292798.79,0
910349.23,48,2308402.89,723095.25,0
201687.57,24,490522.95,339384.39,0
422122.08,12,1481457.84,529108.81,0
454362.85,36,2238839.36,1607952.74,1
603020.93,48,1860903.58,136367.76,0
81017.99,60,387406.1,465221.11,0
234491.03,48,1102171.7,749436.52,0
932175.48,48,2226192.72,1459136.33,0
909326.01,24,2642835.95,645769.12,0
783477.74,36,2939262.71,1403317.63,0
29207.23,48,96768.24,29626.54,0
333736.7,48,612692.14,5057.09,0
631679.15,36,3144462.87,65666.77,0
282438.31,24,1167681.6,50683.33,0
910490.83,48,2760543.67,1311969.7,0
637550.57,12,2335723.84,521759.1,0
81187.65,6,146665.88,16889.84,0
909915.53,60,2942262.63,4268152.28,1
958188.99,6,4558980.29,442471.53,1
86935.29,6,403214.86,217407.55,1
537036.63,24,1439705.5,1029861.87,0
310330.64,48,1042645.01,136652.95,0
398910.69,6,1572044.13,270051.63,1
187854.71,6,505335.26,231974.57,1
582291.38,60,1005662.2,409062.1,1
958399.56,36,3133052.05,1305924.81,0
508041.87,48,1831859.31,812873.78,0
92085.44,48,140010.9,172047.62,1
623801.32,60,194990.4,8398.32,1
346820.76,36,771855.58,469565.15,0
857365.94,48,2330477.53,433480.79,0
440331.37,12,1494343.45,446722.22,0
200911.21,60,507993.99,36287.48,0
199194.57,24,491341.96,175164.1,1
771076.54,36,3502786.9,2253606.93,1
272931.72,60,547958.8,43284.51,0
769561.06,6,2488845.48,548747.82,1
213828.44,48,1033836.24,308547.77,0
328469.51,12,1211246.55,100678.04,0
470832.1,12,1888139.92,1151488.64,1
943763.89,24,2840096.49,1788004.39,0
932414.11,60,1463668.78,978778.73,0
214803.16,12,807972.7,377417.75,0
364636.85,60,1353435.35,549211.96,0
157905.39,48,297888.0,62568.98,0
514885.23,48,1605185.08,841319.84,0
465976.73,12,2191792.05,779512.57,1
901752.56,48,1999904.04,1553167.73,0
930705.32,60,2898072.7,2244683.66,1
389731.72,48,1213570.46,878824.17,1
496820.56,6,2155041.22,620805.55,0
897273.89,60,3935457.23,1158511.89,0
808640.73,36,3361877.72,2293266.33,1
13619.75,48,37850.5,22078.5,0
326858.97,48,572699.16,322709.55,1
427556.5,60,1164317.76,260444.85,0
237419.12,24,921012.68,614019.71,0
207575.9,36,821920.23,380989.99,0
47406.66,36,231226.02,82661.56,0
646936.03,36,1997573.05,1382995.13,1
269885.19,12,1002225.28,316069.59,0
61823.71,6,209407.3,109549.47,1
238669.52,6,483822.49,180332.32,0
803894.81,24,2503496.17,1187133.46,0
852974.29,36,2906017.76,94263.01,0
488235.58,36,122992.15,45370.84,1
421909.96,48,1174127.61,522713.45,0
978075.16,60,4822249.79,1900812.57,0
208559.01,12,708694.0,480443.72,0
223205.69,12,524230.34,130480.5,0
298948.51,24,648965.01,458987.79,1
181029.75,6,361323.11,116624.11,0
385571.94,36,1189591.63,660962.55,1
911725.88,60,1437556.95,2063597.85,0
619194.36,24,1893284.89,303158.96,1
417827.08,12,2072178.48,1261817.46,0
935066.69,12,3595680.94,35464.02,1
57979.59,12,241151.69,186849.68,0
218173.42,36,418133.48,63766.66,0
570229.72,36,1799561.18,1297561.33,0
619397.1,36,1549595.81,639605.0,0
49161.93,48,227587.36,102792.17,0
409008.37,6,873038.04,58760.2,0
652662.43,12,2026886.67,592205.62,0
701089.84,12,2494594.74,311762.2,0
641758.5,48,2117253.59,890824.28,0
327357.59,12,1442289.21,635452.03,1
102584.92,12,236980.0,134541.5,0
432841.32,36,1220988.61,857894.1,0
137466.89,36,587299.11,219969.27,0
948147.42,6,3174634.54,592667.11,0
480419.16,12,1396775.88,372739.88,1
324086.58,24,519526.6,352068.55,1
768641.03,12,3179751.86,2716740.03,1
502969.11,12,2465875.11,1237388.12,0
316933.68,6,1163464.98,12179.97,0
813848.06,24,3660602.53,719438.21,0
868480.63,12,2873858.94,1359699.68,1
676278.08,60,1562799.77,1755190.52,1
56494.78,60,87597.83,34587.09,1
570659.65,24,2161027.57,1141994.24,0
765661.96,60,2469934.35,463529.66,0
145137.98,36,614999.48,138155.91,1
236384.04,36,929317.49,508863.19,0
883670.15,24,4381089.29,1886642.18,0
29920.5,12,98321.58,1147.36,0
755199.87,24,2261908.01,1212975.85,0
479035.56,60,1199308.12,594945.14,0
452304.44,24,1433359.34,1733680.04,1
17025.57,60,4613.29,2758.82,0
821204.25,36,1353787.27,565451.45,0
366226.65,24,1802805.68,295295.65,0
545357.97,48,2714014.94,1214481.23,0
680527.68,60,2444710.51,1164578.95,0
705603.28,48,1877190.29,1381790.36,0
956420.26,36,2181280.32,1295060.02,0
536026.55,12,1322761.5,319499.13,1
405722.36,60,679734.66,64239.26,0
954166.59,12,3017922.4,2059874.66,0
645689.13,36,1098081.5,743241.02,1
305168.85,12,74287.13,10418.62,0
135199.6,60,378795.9,18828.03,0
844128.96,6,1855206.84,2570297.4,1
368559.79,60,1255678.58,725864.42,0
663865.02,60,3258354.13,461757.67,0
476108.26,48,1872514.11,1000988.91,0
206940.48,6,666578.87,148739.74,1
605669.74,6,2555441.8,532793.32,1
70076.24,6,285992.88,74247.85,0
419209.04,60,1937196.04,806487.82,0
551148.79,36,1221533.83,786134.15,0
441686.5,6,1990270.96,793948.94,1
751185.45,24,338329.08,360761.72,1
829645.7,12,202870.11,143465.57,0
773530.64,36,1921239.73,84672.81,0
48424.82,24,229725.89,146490.04,1
202187.48,60,985313.68,812285.45,1
541241.43,60,1087472.97,220580.24,0
935473.82,24,4593877.68,728755.05,0
836607.21,48,1505918.4,1053782.14,1
844109.16,48,1911896.49,1697988.17,0
310176.11,24,204993.43,7545.62,1
435153.42,48,2166015.65,1543645.74,0
475998.89,12,1527942.48,426608.86,1
165797.87,12,568095.3,155502.02,1
40757.45,60,160196.64,82442.05,0
947433.87,48,4632030.2,2450569.81,0
248305.46,6,1053244.69,297702.66,1
247549.41,24,565536.29,64823.55,0
92545.26,12,236959.2,104692.32,0
929222.67,48,1711348.31,855919.45,0
583939.74,48,2193034.32,1509197.74,0
670366.49,12,1429617.59,554051.14,1
912461.12,12,2190743.51,1131643.6,1
352163.97,6,1622911.66,70640.58,1
625292.24,48,1653050.62,1182953.31,1
48411.46,48,168629.87,44142.69,0
194904.8,36,563563.53,285037.41,1
832933.35,60,1465220.97,1073774.45,1
769100.67,6,203935.09,171487.49,1
357136.26,12,1045780.22,533518.46,0
383042.52,12,1775384.41,999339.49,0
538218.89,24,1418517.48,1045056.0,0
10238.59,60,28948.02,18806.79,0
248831.89,12,1055081.72,1546430.92,1
216149.49,48,898392.56,473418.89,0
257978.12,12,1107757.65,130510.18,0
807846.78,48,3908522.34,1470128.7,0
286877.12,48,1229111.03,295967.62,0
199606.11,6,584172.97,201876.45,1
509220.83,12,2227983.62,1180380.15,0
866988.59,6,2844035.74,3818359.28,1
248936.21,60,615370.09,8554.12,0
87750.88,48,224660.66,71338.64,1
362840.69,60,828527.98,213550.98,0
750175.31,12,1505958.44,506522.57,0
555183.64,60,1191266.66,887465.95,0
818625.44,60,1408955.22,796999.87,1
959996.23,12,4425177.53,1159250.57,1
794735.85,6,3781772.27,542393.34,0
607765.05,6,2159812.45,1068637.7,1
498408.17,48,2213786.27,1164586.62,0
49668.4,48,106414.49,41171.57,0
984478.76,12,4583593.69,780167.16,1
389646.31,12,1275026.16,29126.96,0
160705.93,36,278837.24,59260.88,1
670041.77,36,1336461.7,488792.69,0
291445.41,24,173775.41,109538.88,0
589920.49,48,974815.02,665801.64,1
590900.23,60,1526015.69,504115.69,0
451272.52,24,771566.13,491409.88,0
837757.43,24,1948704.72,1548601.07,0
272317.39,6,661688.82,379338.46,0
454146.27,60,2261780.77,1318345.02,0
542315.21,6,1260564.72,917223.7,0
666988.47,36,1558853.82,421693.81,0
786132.13,24,3068872.26,27510.34,0
400859.21,36,1806973.57,1426753.48,1
649586.47,60,114760.88,45029.24,0
159104.84,60,726259.99,456484.96,0
933321.62,48,2511099.09,1632196.61,0
389228.22,12,852236.82,271022.68,1
732226.21,6,1943134.97,841413.27,1
30137.67,48,109482.54,47289.06,0
213135.27,48,593581.95,104573.0,0
492211.72,6,1897539.34,178579.6,1
879469.94,6,2048527.85,890818.4,0
531982.6,60,2103179.98,202146.26,0
930571.78,60,2527464.85,699781.67,0
488958.93,24,1513591.58,225323.33,0
495544.61,36,1710673.51,967442.13,0
